기준년월,기초지자체,방문자 구분,방문자 수
202406,중구,외지인방문자(b),3640690.0
202406,중구,전체방문자(a+b),6997424.0
202406,중구,현지인방문자(a),3356734.0
202407,중구,외지인방문자(b),3756792.0
202407,중구,전체방문자(a+b),7166128.0
202407,중구,현지인방문자(a),3409336.0
202408,중구,외지인방문자(b),3958664.0
202408,중구,전체방문자(a+b),7222610.0
202408,중구,현지인방문자(a),3263946.0
202409,중구,외지인방문자(b),3878028.0
202409,중구,전체방문자(a+b),7215180.0
202409,중구,현지인방문자(a),3337152.0
202410,중구,외지인방문자(b),3834408.0
202410,중구,전체방문자(a+b),7478996.0
202410,중구,현지인방문자(a),3644588.0
202411,중구,외지인방문자(b),3706154.0
202411,중구,전체방문자(a+b),7421463.0
202411,중구,현지인방문자(a),3715310.0
202412,중구,외지인방문자(b),3845866.0
202412,중구,전체방문자(a+b),7614198.0
202412,중구,현지인방문자(a),3768331.0
202501,중구,외지인방문자(b),3894471.0
202501,중구,전체방문자(a+b),7529266.0
202501,중구,현지인방문자(a),3634796.0
202502,중구,외지인방문자(b),3504816.0
202502,중구,전체방문자(a+b),6858607.0
202502,중구,현지인방문자(a),3353791.0
202503,중구,외지인방문자(b),4121572.0
202503,중구,전체방문자(a+b),7707917.0
202503,중구,현지인방문자(a),3586345.0
202504,중구,외지인방문자(b),3814556.0
202504,중구,전체방문자(a+b),7393578.0
202504,중구,현지인방문자(a),3579023.0
202505,중구,외지인방문자(b),4607813.0
202505,중구,전체방문자(a+b),8402289.0
202505,중구,현지인방문자(a),3794476.0
