기준년월,기초지자체,방문자 구분,방문자 수
202406,중구,외지인방문자(b),1993954.0
202406,중구,전체방문자(a+b),5135728.0
202406,중구,현지인방문자(a),3141775.0
202407,중구,외지인방문자(b),1995308.0
202407,중구,전체방문자(a+b),5092538.0
202407,중구,현지인방문자(a),3097230.0
202408,중구,외지인방문자(b),2002231.0
202408,중구,전체방문자(a+b),5010044.0
202408,중구,현지인방문자(a),3007812.0
202409,중구,외지인방문자(b),2089871.0
202409,중구,전체방문자(a+b),5086252.0
202409,중구,현지인방문자(a),2996382.0
202410,중구,외지인방문자(b),2111704.0
202410,중구,전체방문자(a+b),5355108.0
202410,중구,현지인방문자(a),3243404.0
202411,중구,외지인방문자(b),1959962.0
202411,중구,전체방문자(a+b),5159630.0
202411,중구,현지인방문자(a),3199668.0
202412,중구,외지인방문자(b),1979544.0
202412,중구,전체방문자(a+b),5332982.0
202412,중구,현지인방문자(a),3353438.0
202501,중구,외지인방문자(b),2025996.0
202501,중구,전체방문자(a+b),5194203.0
202501,중구,현지인방문자(a),3168207.0
202502,중구,외지인방문자(b),1738222.0
202502,중구,전체방문자(a+b),4681092.0
202502,중구,현지인방문자(a),2942870.0
202503,중구,외지인방문자(b),2002959.0
202503,중구,전체방문자(a+b),5227649.0
202503,중구,현지인방문자(a),3224690.0
202504,중구,외지인방문자(b),1862924.0
202504,중구,전체방문자(a+b),5070580.0
202504,중구,현지인방문자(a),3207656.0
202505,중구,외지인방문자(b),2261480.0
202505,중구,전체방문자(a+b),5640936.0
202505,중구,현지인방문자(a),3379456.0
